group1,group2,meandiff,lower,upper,p_adj,reject,cohens_d,sphericity,gg_epsilon,df_resid_used,split_type,target,n_cycles
MorganFP,Morphology,-0.22888647444691945,-0.27481440757505926,-0.18295854131877964,0.001,True,-3.2708553532014726,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
MorganFP,PhysChem,-0.04081718337148266,-0.08674511649962248,0.005110749756657165,0.11168332677643122,False,-0.38583425613425404,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
Morphology,PhysChem,0.1880692910754368,0.142141357947297,0.2339972242035766,0.001,True,2.272479395211134,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CLOOME,CellCLIP,-0.04159008751481241,-0.07887707108628456,-0.004303103943340263,0.01942324452005939,True,-0.5703206542293883,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
CLOOME,LogP,-0.035105923716519105,-0.07239290728799125,0.002181059854953045,0.07798787779376126,False,-0.41025735265171115,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
CLOOME,MLP_CLOOME_arch,-0.01678125966878763,-0.05406824324025978,0.02050572390268452,0.7894883233311271,False,-0.21742017580542405,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
CLOOME,MorganFP,0.006937507366693518,-0.030349476204778632,0.04422449093816567,0.9,False,0.07251992213811852,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
CLOOME,Morphology,-0.21602001235683266,-0.2533069959283048,-0.17873302878536051,0.001,True,-2.798314519390733,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
CLOOME,PhysChem,-0.08185988749960116,-0.1191468710710733,-0.04457290392812901,0.001,True,-1.0056959849402332,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
CellCLIP,LogP,0.006484163798293308,-0.030802819773178843,0.04377114736976546,0.9,False,0.08758030648041185,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
CellCLIP,MLP_CLOOME_arch,0.024808827846024784,-0.012478155725447367,0.062095811417496934,0.40845438699106806,False,0.38667457742615796,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
CellCLIP,MorganFP,0.04852759488150593,0.011240611310033781,0.08581457845297807,0.0035393320730233713,True,0.5675592685726615,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
CellCLIP,Morphology,-0.17442992484202025,-0.2117169084134924,-0.1371429412705481,0.001,True,-2.7180353341851156,False,0.4032171379877788,58.063267870240146,plate,is_active_not_toxic,25
